## ap at Dchi2
8.000000000000000444e-01 6.999999999999999556e-01 4.798305385000003298e+01
8.000000000000000444e-01 7.275862068970000429e-01 4.823867449999988821e+01
8.000000000000000444e-01 7.551724137930000413e-01 4.737767789000008634e+01
8.000000000000000444e-01 7.827586206900000176e-01 4.559087352000005922e+01
8.000000000000000444e-01 8.103448275860000161e-01 4.317108443000006446e+01
8.000000000000000444e-01 8.379310344829999924e-01 4.045294022999996741e+01
8.000000000000000444e-01 8.655172413789999908e-01 3.774392411999997421e+01
8.000000000000000444e-01 8.931034482759999671e-01 3.533806324999977733e+01
8.000000000000000444e-01 9.206896551719999655e-01 3.345760487999996258e+01
8.000000000000000444e-01 9.482758620690000528e-01 3.217182745999980398e+01
8.000000000000000444e-01 9.758620689660000291e-01 3.138485656000011659e+01
8.000000000000000444e-01 1.003448275860000072e+00 3.090657444999988002e+01
8.000000000000000444e-01 1.031034482759999982e+00 3.054687826999997924e+01
8.000000000000000444e-01 1.058620689659999892e+00 3.016000716999997167e+01
8.000000000000000444e-01 1.086206896550000023e+00 2.964802559000008841e+01
8.000000000000000444e-01 1.113793103449999933e+00 2.895592226000007940e+01
8.000000000000000444e-01 1.141379310340000064e+00 2.807283491999987746e+01
8.000000000000000444e-01 1.168965517239999974e+00 2.703574425999977393e+01
8.000000000000000444e-01 1.196551724140000106e+00 2.592601546000014423e+01
8.000000000000000444e-01 1.224137931030000015e+00 2.485051066999994873e+01
8.000000000000000444e-01 1.251724137929999925e+00 2.391688117000012426e+01
8.000000000000000444e-01 1.279310344830000057e+00 2.320564637999996194e+01
8.000000000000000444e-01 1.306896551719999966e+00 2.275608186999988902e+01
8.000000000000000444e-01 1.334482758620000098e+00 2.256356431999984125e+01
8.000000000000000444e-01 1.362068965520000008e+00 2.258983119999993505e+01
8.000000000000000444e-01 1.389655172409999917e+00 2.277812474999973347e+01
8.000000000000000444e-01 1.417241379310000049e+00 2.306614705999982107e+01
8.000000000000000444e-01 1.444827586209999959e+00 2.339444655999977840e+01
8.000000000000000444e-01 1.472413793100000090e+00 2.371113946000014039e+01
8.000000000000000444e-01 1.500000000000000000e+00 2.397240232000012838e+01
8.555555555560000469e-01 6.999999999999999556e-01 5.043585500000017419e+01
8.555555555560000469e-01 7.275862068970000429e-01 4.934773739000002024e+01
8.555555555560000469e-01 7.551724137930000413e-01 4.700372785999979897e+01
