## ap at Dchi2
8.000000000000000444e-01 5.999999999999999778e-01 3.010999999999999943e+01
8.000000000000000444e-01 6.152539999999999676e-01 3.010999999999999943e+01
8.000000000000000444e-01 6.305079999999999574e-01 3.010999999999999943e+01
8.000000000000000444e-01 6.457629999999999759e-01 3.010999999999999943e+01
8.000000000000000444e-01 6.610169999999999657e-01 3.010999999999999943e+01
8.000000000000000444e-01 6.762709999999999555e-01 3.010999999999999943e+01
8.000000000000000444e-01 6.915249999999999453e-01 3.010999999999999943e+01
8.000000000000000444e-01 7.067799999999999638e-01 3.010999999999999943e+01
8.000000000000000444e-01 7.220339999999999536e-01 3.010999999999999943e+01
8.000000000000000444e-01 7.372880000000000544e-01 3.010999999999999943e+01
8.000000000000000444e-01 7.525420000000000442e-01 3.010999999999999943e+01
8.000000000000000444e-01 7.677969999999999517e-01 3.010999999999999943e+01
8.000000000000000444e-01 7.830510000000000526e-01 3.010999999999999943e+01
8.000000000000000444e-01 7.983050000000000423e-01 3.010999999999999943e+01
8.000000000000000444e-01 8.135590000000000321e-01 3.010999999999999943e+01
8.000000000000000444e-01 8.288140000000000507e-01 3.010999999999999943e+01
8.000000000000000444e-01 8.440680000000000405e-01 3.010999999999999943e+01
8.000000000000000444e-01 8.593220000000000303e-01 3.010999999999999943e+01
8.000000000000000444e-01 8.745760000000000201e-01 3.010999999999999943e+01
8.000000000000000444e-01 8.898310000000000386e-01 3.010999999999999943e+01
8.000000000000000444e-01 9.050850000000000284e-01 3.010999999999999943e+01
8.000000000000000444e-01 9.203390000000000182e-01 2.667999999999999972e+01
8.000000000000000444e-01 9.355930000000000080e-01 2.587999999999999901e+01
8.000000000000000444e-01 9.508469999999999978e-01 2.507000000000000028e+01
8.000000000000000444e-01 9.661020000000000163e-01 2.430999999999999872e+01
8.000000000000000444e-01 9.813560000000000061e-01 2.367000000000000171e+01
8.000000000000000444e-01 9.966099999999999959e-01 2.321000000000000085e+01
8.000000000000000444e-01 1.011859999999999982e+00 2.298000000000000043e+01
8.000000000000000444e-01 1.027120000000000033e+00 2.300000000000000000e+01
8.000000000000000444e-01 1.042370000000000019e+00 2.326999999999999957e+01
8.000000000000000444e-01 1.057630000000000070e+00 2.376000000000000156e+01
8.000000000000000444e-01 1.072880000000000056e+00 2.439999999999999858e+01
8.000000000000000444e-01 1.088140000000000107e+00 2.514000000000000057e+01
8.000000000000000444e-01 1.103390000000000093e+00 2.589999999999999858e+01
8.000000000000000444e-01 1.118640000000000079e+00 2.664000000000000057e+01
8.000000000000000444e-01 1.133899999999999908e+00 2.730999999999999872e+01
8.000000000000000444e-01 1.149149999999999894e+00 2.789000000000000057e+01
8.000000000000000444e-01 1.164409999999999945e+00 2.835000000000000142e+01
8.000000000000000444e-01 1.179659999999999931e+00 2.866000000000000014e+01
8.000000000000000444e-01 1.194909999999999917e+00 2.883999999999999986e+01
8.000000000000000444e-01 1.210169999999999968e+00 2.889999999999999858e+01
8.000000000000000444e-01 1.225419999999999954e+00 2.887999999999999901e+01
8.000000000000000444e-01 1.240680000000000005e+00 2.880999999999999872e+01
8.000000000000000444e-01 1.255929999999999991e+00 2.871000000000000085e+01
8.000000000000000444e-01 1.271190000000000042e+00 2.860000000000000142e+01
8.000000000000000444e-01 1.286440000000000028e+00 2.848000000000000043e+01
8.000000000000000444e-01 1.301700000000000079e+00 2.835000000000000142e+01
8.000000000000000444e-01 1.316950000000000065e+00 2.821999999999999886e+01
8.000000000000000444e-01 1.332200000000000051e+00 2.808999999999999986e+01
8.000000000000000444e-01 1.347460000000000102e+00 2.796999999999999886e+01
8.000000000000000444e-01 1.362710000000000088e+00 2.783999999999999986e+01
8.000000000000000444e-01 1.377969999999999917e+00 2.771999999999999886e+01
8.000000000000000444e-01 1.393219999999999903e+00 2.760999999999999943e+01
8.000000000000000444e-01 1.408470000000000111e+00 2.750000000000000000e+01
8.000000000000000444e-01 1.423729999999999940e+00 2.739999999999999858e+01
8.000000000000000444e-01 1.438979999999999926e+00 2.730999999999999872e+01
8.000000000000000444e-01 1.454239999999999977e+00 2.723000000000000043e+01
8.000000000000000444e-01 1.469489999999999963e+00 2.714999999999999858e+01
8.000000000000000444e-01 1.484750000000000014e+00 2.708999999999999986e+01
8.000000000000000444e-01 1.500000000000000000e+00 2.703000000000000114e+01
8.147060000000000413e-01 5.999999999999999778e-01 3.010999999999999943e+01
8.147060000000000413e-01 6.152539999999999676e-01 3.010999999999999943e+01
8.147060000000000413e-01 6.305079999999999574e-01 3.010999999999999943e+01
8.147060000000000413e-01 6.457629999999999759e-01 3.010999999999999943e+01
8.147060000000000413e-01 6.610169999999999657e-01 3.010999999999999943e+01
8.147060000000000413e-01 6.762709999999999555e-01 3.010999999999999943e+01
8.147060000000000413e-01 6.915249999999999453e-01 3.010999999999999943e+01
8.147060000000000413e-01 7.067799999999999638e-01 3.010999999999999943e+01
8.147060000000000413e-01 7.220339999999999536e-01 3.010999999999999943e+01
8.147060000000000413e-01 7.372880000000000544e-01 3.010999999999999943e+01
8.147060000000000413e-01 7.525420000000000442e-01 3.010999999999999943e+01
8.147060000000000413e-01 7.677969999999999517e-01 3.010999999999999943e+01
8.147060000000000413e-01 7.830510000000000526e-01 3.010999999999999943e+01
8.147060000000000413e-01 7.983050000000000423e-01 3.010999999999999943e+01
8.147060000000000413e-01 8.135590000000000321e-01 3.010999999999999943e+01
8.147060000000000413e-01 8.288140000000000507e-01 3.010999999999999943e+01
8.147060000000000413e-01 8.440680000000000405e-01 3.010999999999999943e+01
8.147060000000000413e-01 8.593220000000000303e-01 3.010999999999999943e+01
8.147060000000000413e-01 8.745760000000000201e-01 3.010999999999999943e+01
8.147060000000000413e-01 8.898310000000000386e-01 3.010999999999999943e+01
8.147060000000000413e-01 9.050850000000000284e-01 2.717000000000000171e+01
8.147060000000000413e-01 9.203390000000000182e-01 2.637999999999999901e+01
8.147060000000000413e-01 9.355930000000000080e-01 2.555000000000000071e+01
8.147060000000000413e-01 9.508469999999999978e-01 2.471999999999999886e+01
8.147060000000000413e-01 9.661020000000000163e-01 2.396000000000000085e+01
8.147060000000000413e-01 9.813560000000000061e-01 2.330999999999999872e+01
8.147060000000000413e-01 9.966099999999999959e-01 2.285000000000000142e+01
8.147060000000000413e-01 1.011859999999999982e+00 2.262000000000000099e+01
8.147060000000000413e-01 1.027120000000000033e+00 2.264999999999999858e+01
8.147060000000000413e-01 1.042370000000000019e+00 2.291000000000000014e+01
8.147060000000000413e-01 1.057630000000000070e+00 2.337999999999999901e+01
8.147060000000000413e-01 1.072880000000000056e+00 2.401000000000000156e+01
8.147060000000000413e-01 1.088140000000000107e+00 2.471999999999999886e+01
8.147060000000000413e-01 1.103390000000000093e+00 2.546000000000000085e+01
8.147060000000000413e-01 1.118640000000000079e+00 2.617999999999999972e+01
8.147060000000000413e-01 1.133899999999999908e+00 2.682000000000000028e+01
8.147060000000000413e-01 1.149149999999999894e+00 2.735000000000000142e+01
8.147060000000000413e-01 1.164409999999999945e+00 2.773999999999999844e+01
8.147060000000000413e-01 1.179659999999999931e+00 2.798000000000000043e+01
8.147060000000000413e-01 1.194909999999999917e+00 2.808999999999999986e+01
8.147060000000000413e-01 1.210169999999999968e+00 2.808999999999999986e+01
8.147060000000000413e-01 1.225419999999999954e+00 2.801000000000000156e+01
8.147060000000000413e-01 1.240680000000000005e+00 2.789999999999999858e+01
8.147060000000000413e-01 1.255929999999999991e+00 2.776000000000000156e+01
8.147060000000000413e-01 1.271190000000000042e+00 2.762000000000000099e+01
8.147060000000000413e-01 1.286440000000000028e+00 2.746000000000000085e+01
8.147060000000000413e-01 1.301700000000000079e+00 2.730999999999999872e+01
8.147060000000000413e-01 1.316950000000000065e+00 2.716000000000000014e+01
8.147060000000000413e-01 1.332200000000000051e+00 2.701000000000000156e+01
8.147060000000000413e-01 1.347460000000000102e+00 2.685999999999999943e+01
8.147060000000000413e-01 1.362710000000000088e+00 2.673000000000000043e+01
8.147060000000000413e-01 1.377969999999999917e+00 2.660000000000000142e+01
8.147060000000000413e-01 1.393219999999999903e+00 2.648000000000000043e+01
8.147060000000000413e-01 1.408470000000000111e+00 2.637000000000000099e+01
8.147060000000000413e-01 1.423729999999999940e+00 2.626999999999999957e+01
8.147060000000000413e-01 1.438979999999999926e+00 2.617999999999999972e+01
8.147060000000000413e-01 1.454239999999999977e+00 2.610000000000000142e+01
8.147060000000000413e-01 1.469489999999999963e+00 2.603000000000000114e+01
8.147060000000000413e-01 1.484750000000000014e+00 2.598000000000000043e+01
8.147060000000000413e-01 1.500000000000000000e+00 2.592999999999999972e+01
8.294120000000000381e-01 5.999999999999999778e-01 3.010999999999999943e+01
8.294120000000000381e-01 6.152539999999999676e-01 3.010999999999999943e+01
8.294120000000000381e-01 6.305079999999999574e-01 3.010999999999999943e+01
8.294120000000000381e-01 6.457629999999999759e-01 3.010999999999999943e+01
8.294120000000000381e-01 6.610169999999999657e-01 3.010999999999999943e+01
8.294120000000000381e-01 6.762709999999999555e-01 3.010999999999999943e+01
8.294120000000000381e-01 6.915249999999999453e-01 3.010999999999999943e+01
8.294120000000000381e-01 7.067799999999999638e-01 3.010999999999999943e+01
8.294120000000000381e-01 7.220339999999999536e-01 3.010999999999999943e+01
8.294120000000000381e-01 7.372880000000000544e-01 3.010999999999999943e+01
8.294120000000000381e-01 7.525420000000000442e-01 3.010999999999999943e+01
8.294120000000000381e-01 7.677969999999999517e-01 3.010999999999999943e+01
8.294120000000000381e-01 7.830510000000000526e-01 3.010999999999999943e+01
8.294120000000000381e-01 7.983050000000000423e-01 3.010999999999999943e+01
8.294120000000000381e-01 8.135590000000000321e-01 3.010999999999999943e+01
8.294120000000000381e-01 8.288140000000000507e-01 3.010999999999999943e+01
8.294120000000000381e-01 8.440680000000000405e-01 3.010999999999999943e+01
8.294120000000000381e-01 8.593220000000000303e-01 3.010999999999999943e+01
8.294120000000000381e-01 8.745760000000000201e-01 3.010000000000000142e+01
8.294120000000000381e-01 8.898310000000000386e-01 2.760999999999999943e+01
8.294120000000000381e-01 9.050850000000000284e-01 2.682999999999999829e+01
8.294120000000000381e-01 9.203390000000000182e-01 2.598999999999999844e+01
8.294120000000000381e-01 9.355930000000000080e-01 2.512999999999999901e+01
8.294120000000000381e-01 9.508469999999999978e-01 2.426999999999999957e+01
8.294120000000000381e-01 9.661020000000000163e-01 2.348000000000000043e+01
8.294120000000000381e-01 9.813560000000000061e-01 2.282999999999999829e+01
8.294120000000000381e-01 9.966099999999999959e-01 2.235999999999999943e+01
8.294120000000000381e-01 1.011859999999999982e+00 2.212999999999999901e+01
8.294120000000000381e-01 1.027120000000000033e+00 2.214999999999999858e+01
8.294120000000000381e-01 1.042370000000000019e+00 2.241000000000000014e+01
8.294120000000000381e-01 1.057630000000000070e+00 2.285999999999999943e+01
